job_id,company_id,company_name,title,location,work_type,experience_level,posting_date,views,applies,workplace_model,Role_Category,Annualized_Salary
3894950145,1457175.0,Complete Staffing Solutions,Data Analyst,"Atlanta, GA",FULL_TIME,Entry level,1712859882000.0,6.0,,On-site / Hybrid,Data Analytics,95000.0
3894953007,1900.0,McKesson,Data Engineer,"Dallas, TX",FULL_TIME,Entry level,1712859936000.0,5.0,,On-site / Hybrid,Data Engineering,
3894953970,12960277.0,DME Express LLC,Data Warehouse Architect,Greater Houston,FULL_TIME,Mid-Senior level,1712860216000.0,,,On-site / Hybrid,Data Engineering,
3894954189,1468533.0,Educated Solutions Corp,Senior Data Analyst,"Richardson, TX",FULL_TIME,Associate,1712860031000.0,2.0,,On-site / Hybrid,Data Analytics,
3894957331,51701268.0,Talent Groups,Senior Azure Data Engineer,United States,CONTRACT,Mid-Senior level,1712860299000.0,10.0,5.0,On-site / Hybrid,Data Engineering,
3894958297,91521677.0,BoldPine,Machine Learning Engineer,United States,FULL_TIME,,1712861362000.0,2.0,,On-site / Hybrid,Data Science,
3894965635,2568439.0,Searchability®,Machine Learning Engineer,"New York, NY",FULL_TIME,Mid-Senior level,1712860600000.0,1.0,,On-site / Hybrid,Data Science,225000.0
3894976284,165602.0,"Pyramid Consulting, Inc",Lead Data Engineer,"Wilmington, DE",CONTRACT,,1712860842000.0,3.0,,On-site / Hybrid,Data Engineering,130000.0
3894983882,23656.0,LaSalle Network,AI Engineer,"Maine, IL",FULL_TIME,Entry level,1712861225000.0,1.0,,On-site / Hybrid,Data Science,176800.0
3894993415,1680.0,Cognizant,Sr. AWS Data Engineer - Hybrid,"Baltimore, MD",FULL_TIME,Mid-Senior level,1712861452000.0,2.0,,On-site / Hybrid,Data Engineering,
3894999384,537246.0,Radiansys Inc.,"Data Architect Onsite/Somerville, MA","Somerville, MA",CONTRACT,Mid-Senior level,1712862050000.0,4.0,,On-site / Hybrid,Data Engineering,
3895200320,,,Data Engineer,New York City Metropolitan Area,FULL_TIME,,1712862108000.0,4.0,,On-site / Hybrid,Data Engineering,
3895203009,537246.0,Radiansys Inc.,Data Architect(Azure Service Fabric) Onsite,"Reno, NV",FULL_TIME,Mid-Senior level,1712862083000.0,2.0,,On-site / Hybrid,Data Engineering,
3895203046,1056670.0,Themesoft Inc.,Big Data Engineer,"Dallas, TX",CONTRACT,Mid-Senior level,1712862414000.0,,1.0,On-site / Hybrid,Data Engineering,
3895205835,1909776.0,NAM Info Inc,BI Data Architect,United States,CONTRACT,Mid-Senior level,1712863696000.0,1.0,,On-site / Hybrid,Data Engineering,
3895215098,2413577.0,AdTheorent,"Junior Associate, Data & Analytics - CHI","Chicago, IL",FULL_TIME,Entry level,1712864126000.0,1.0,,On-site / Hybrid,Data Analytics,
3895215696,13331595.0,Quantum World Technologies Inc.,Data Analyst,United States,CONTRACT,Mid-Senior level,1712864724000.0,4.0,,On-site / Hybrid,Data Analytics,
3895222147,1389.0,bp,Senior Data Analyst,"Chicago, IL",FULL_TIME,Associate,1712865105000.0,6.0,,On-site / Hybrid,Data Analytics,
3895228889,157329.0,T. Rowe Price,Lead Business Analyst (Chief Data Office),"Baltimore, MD",FULL_TIME,Mid-Senior level,1712865661000.0,2.0,,On-site / Hybrid,Data Analytics,
3895233483,157329.0,T. Rowe Price,Senior Business Analyst (Chief Data Office),"Baltimore, MD",FULL_TIME,Mid-Senior level,1712865650000.0,1.0,,On-site / Hybrid,Data Analytics,
3895242027,14508644.0,Coders Data,Data Analyst,New York City Metropolitan Area,FULL_TIME,Entry level,1712865833000.0,10.0,3.0,On-site / Hybrid,Data Analytics,
3895256064,93942.0,PRI Technology,Data Visualization Engineer (Infrastructure & Automation),"Manhattan, NY",FULL_TIME,Director,1712866392000.0,3.0,,On-site / Hybrid,Data Engineering,175000.0
3895271816,5734.0,"Morgan, Lewis & Bockius LLP",Practice Group Senior Data Analyst,"Philadelphia, PA",FULL_TIME,Mid-Senior level,1712869458000.0,4.0,,On-site / Hybrid,Data Analytics,
3895272957,82315716.0,GE Vernova,Global Quality Process Development & Data Analytics Leader,"Clearwater, FL",FULL_TIME,Director,1712869714000.0,3.0,,On-site / Hybrid,Data Analytics,
3895487876,77710.0,Community Foundation for a greater Richmond,Data Analyst,"Richmond, VA",FULL_TIME,,1712883841000.0,5.0,,On-site / Hybrid,Data Analytics,
3895494067,13990.0,Zillow,"Senior Business Intelligence Analyst, Marketing",United States,FULL_TIME,Mid-Senior level,1712882711000.0,5.0,,On-site / Hybrid,Data Analytics,152000.0
3895500255,16198010.0,DXC Technology,"Senior Practice Principal -Data, Analytics, AI (US Remote)","Texas, United States",FULL_TIME,Director,1712793600000.0,4.0,,Remote,Data Analytics,195700.0
3895506650,157324.0,Randstad Digital Americas,Manager Test Engineering Data,"Chicago, IL",FULL_TIME,,1712884966000.0,4.0,,On-site / Hybrid,Data Engineering,
3895523616,1415.0,CGI,Data Engineer SME (Data Collection Engines) - U.S. Citizenship Required,"Fairfax, VA",FULL_TIME,Entry level,1712887742000.0,4.0,,On-site / Hybrid,Data Engineering,
3895523929,18255.0,CareSource,Data Solutions Engineer III (Managed Care - Finance Focus) - R7268,"Ohio, United States",FULL_TIME,Mid-Senior level,1712793600000.0,8.0,,On-site / Hybrid,Data Engineering,
3895524533,29352.0,ServiceNow,AI Senior Implementation Engineer,"Addison, TX",FULL_TIME,Mid-Senior level,1712887992000.0,3.0,,On-site / Hybrid,Data Science,
3895525688,3738695.0,Chime,"Senior/Lead Data Analyst, Finance & Strategy","San Francisco, CA",FULL_TIME,Mid-Senior level,1712793600000.0,14.0,,On-site / Hybrid,Data Analytics,161000.0
3895527225,18255.0,CareSource,Data Solutions Analyst II (Managed Care - Finance Focus) - R7269,"Ohio, United States",FULL_TIME,Mid-Senior level,1712793600000.0,7.0,,On-site / Hybrid,Data Analytics,
3895529023,18255.0,CareSource,Data Solutions Engineer II (Managed Care - Clinical Focus) - R7266,"Ohio, United States",FULL_TIME,Entry level,1712793600000.0,6.0,1.0,On-site / Hybrid,Data Engineering,90200.0
3895531225,492307.0,Silicon Valley Bank,Marketing Technology Analyst / Data Steward,"San Francisco, CA",FULL_TIME,,1712888633000.0,5.0,,On-site / Hybrid,Data Analytics,155055.0
3895532596,9363216.0,Vidmob,"Engineering Manager, Analytics",United States,FULL_TIME,Mid-Senior level,1712889563000.0,5.0,,On-site / Hybrid,Data Engineering,
3895532697,164123.0,Harley-Davidson Motor Company,Sr. Allocation Reporting Analyst - Remote,"Wisconsin, United States",FULL_TIME,Mid-Senior level,1712793600000.0,6.0,,Remote,Data Analytics,
3895537311,4019.0,Capital Group,Senior Data Governance Analyst,"Irvine, CA",TEMPORARY,,1712890131000.0,3.0,,On-site / Hybrid,Data Analytics,152066.0
3895537621,1207.0,Johnson & Johnson,Senior Analyst-Strategic Insights; J&J Robotics and Digital Solutions,"Santa Clara, CA",FULL_TIME,,1712890536000.0,8.0,,On-site / Hybrid,Data Analytics,114592.5
3895538613,1207.0,Johnson & Johnson,"Director, Global Development Data Science and Digital Health","Spring House, PA",FULL_TIME,,1712890543000.0,3.0,,On-site / Hybrid,Data Science,193000.0
3895538618,1207.0,Johnson & Johnson,Digital Analytics & Insights Analyst,"New Brunswick, NJ",FULL_TIME,,1712890560000.0,12.0,3.0,On-site / Hybrid,Data Analytics,
3895540613,6756178.0,Saint Joseph Mercy Health System,Advanced Business Intelligence Analyst,"Ann Arbor, MI",FULL_TIME,Mid-Senior level,1712793600000.0,8.0,,On-site / Hybrid,Data Analytics,
3895540929,3379.0,Nordstrom,Credit Data Analyst 3 (Remote),"Centennial, CO",FULL_TIME,Mid-Senior level,1712892063000.0,4.0,,Remote,Data Analytics,129750.0
3895542866,3379.0,Nordstrom,Credit Data Analyst 2 (Remote),United States,FULL_TIME,Mid-Senior level,1712892062000.0,220.0,16.0,Remote,Data Analytics,110750.0
3895545207,4593.0,Western Digital,Manufacturing Data Architect,"San Jose, CA",FULL_TIME,Mid-Senior level,1712891685000.0,5.0,,On-site / Hybrid,Data Engineering,141750.0
3895546169,157303.0,Comerica Bank,"Director, Data and Analytics Enablement","Frisco, TX",FULL_TIME,Director,1712891678000.0,2.0,,On-site / Hybrid,Data Analytics,
3895546803,1235.0,Wells Fargo,Enterprise Payments Data Analytics Business Analyst,"Charlotte, NC",FULL_TIME,Associate,1712892329000.0,11.0,2.0,On-site / Hybrid,Data Analytics,151350.0
3895547335,5887.0,Motion Recruitment,Staff Data Engineer / AI / Snowflake,"Los Angeles, CA",FULL_TIME,Mid-Senior level,1712892047000.0,8.0,1.0,On-site / Hybrid,Data Science,
3895548424,11637.0,WEX,DevOps Engineer\ SQL Server Database Administrator,"Portland, ME",FULL_TIME,Entry level,1712892327000.0,4.0,,On-site / Hybrid,Data Engineering,
3895550226,3185.0,Salesforce,"IT Product Owner, Sr. Product Analyst - Data Platforms","Atlanta, GA",FULL_TIME,,1712892256000.0,17.0,5.0,On-site / Hybrid,Data Analytics,
3895550373,1235.0,Wells Fargo,Enterprise Payments Data Analytics Business Analyst,"New York, NY",FULL_TIME,Associate,1712892329000.0,4.0,,On-site / Hybrid,Data Analytics,151350.0
3895556914,1214.0,UBS,Microsoft Azure Data Analytics and BI Lead,"New Jersey, United States",FULL_TIME,,1712893171000.0,4.0,,On-site / Hybrid,Data Analytics,
3895561713,33246798.0,TikTok,TikTok Shop - Data Scientist - User Growth,"Seattle, WA",FULL_TIME,,1712893476000.0,13.0,2.0,On-site / Hybrid,Data Science,240201.5
3895563414,12770.0,UST,Data Platform Engineer Data Mesh/Virtualization,"Austin, TX",FULL_TIME,Entry level,1712893358000.0,9.0,,On-site / Hybrid,Data Engineering,
3895566592,33246798.0,TikTok,TikTok Shop - Data Scientist - User Growth,"San Jose, CA",FULL_TIME,,1712893788000.0,10.0,1.0,On-site / Hybrid,Data Science,252844.0
3895569928,221390.0,ActiveCampaign,Data Architect,"Indianapolis, IN",FULL_TIME,Mid-Senior level,1712848777000.0,11.0,2.0,On-site / Hybrid,Data Engineering,
3895584708,33246798.0,TikTok,"Machine Learning Engineer, E-Commerce","San Jose, CA",FULL_TIME,,1712894642000.0,9.0,1.0,On-site / Hybrid,Data Science,250000.0
3895587299,33246798.0,TikTok,"Machine Learning Engineer, E-Commerce","Seattle, WA",FULL_TIME,,1712894628000.0,5.0,,On-site / Hybrid,Data Science,237500.0
3895587302,33246798.0,TikTok,"Machine Learning Engineer, Search - E-Commerce","Seattle, WA",FULL_TIME,,1712894629000.0,4.0,,On-site / Hybrid,Data Science,237500.0
3895595256,33246798.0,TikTok,"Machine Learning Engineer, Recommendation - E-Commerce","San Jose, CA",FULL_TIME,,1712894824000.0,4.0,,On-site / Hybrid,Data Science,250000.0
3895803500,3572530.0,Western Alliance Bank,"Senior Engineer, Data Services","Westlake Village, CA",FULL_TIME,Mid-Senior level,1712896121000.0,8.0,,On-site / Hybrid,Data Engineering,
3895804625,1382.0,Goldman Sachs,"DevOps Engineer, Transaction Banking, Cloud Data Engineering","Dallas, TX",FULL_TIME,Mid-Senior level,1712880000000.0,14.0,3.0,On-site / Hybrid,Data Engineering,
3895804790,3608.0,NVIDIA,Senior Developer Relationship Manager – Physics Informed Machine Learning,"Santa Clara, CA",FULL_TIME,Mid-Senior level,1712793600000.0,6.0,,On-site / Hybrid,Data Science,259625.0
3895805812,2908815.0,Klaviyo,"Senior Data Scientist, Developer Experience","Boston, MA",FULL_TIME,Mid-Senior level,1712793600000.0,18.0,6.0,On-site / Hybrid,Data Science,196000.0
3895806431,3608.0,NVIDIA,Senior Offensive Security Engineer – Data Center Systems,"Santa Clara, CA",FULL_TIME,Mid-Senior level,1712793600000.0,3.0,,On-site / Hybrid,Data Engineering,189000.0
3895807699,1841.0,Medtronic,Finance Analyst - External Reporting Team,"Fridley, MN",FULL_TIME,Mid-Senior level,1712897260000.0,10.0,,On-site / Hybrid,Data Analytics,
3895809190,2908815.0,Klaviyo,"Senior Data Scientist, Internal Operations","Boston, MA",FULL_TIME,Mid-Senior level,1712793600000.0,21.0,4.0,On-site / Hybrid,Data Science,196000.0
3895812893,2017.0,Qualcomm,Machine Learning Compiler Engineer,"Austin, TX",FULL_TIME,,1712897947000.0,5.0,1.0,On-site / Hybrid,Data Science,185500.0
3895815353,4790142.0,Interview Kickstart,Part-time Mentor - Data Analyst/Business Analyst (DABA),United States,PART_TIME,Mid-Senior level,1712897880000.0,3.0,,On-site / Hybrid,Data Analytics,
3895819077,2017.0,Qualcomm,Machine Learning Compiler Engineer,"San Diego, CA",FULL_TIME,,1712897947000.0,29.0,3.0,On-site / Hybrid,Data Science,185500.0
3895827947,4790142.0,Interview Kickstart,Part-time Data Science Mentor,United States,CONTRACT,Mid-Senior level,1712900271000.0,1.0,,On-site / Hybrid,Data Science,
3895828497,1703.0,Comcast,"Sr. Analyst, HRSD Data & Insights II","Pennsylvania, United States",FULL_TIME,Mid-Senior level,1712899635000.0,5.0,,On-site / Hybrid,Data Analytics,
3895829596,41771.0,"Akraya, Inc.",Data Engineer 3: 24-00989,"Austin, TX",FULL_TIME,Mid-Senior level,1712793600000.0,5.0,,On-site / Hybrid,Data Engineering,112320.0
3895830502,4790142.0,Interview Kickstart,Part-time Data Engineering Mentor,United States,PART_TIME,Mid-Senior level,1712900412000.0,3.0,,On-site / Hybrid,Data Engineering,
3895833054,4790142.0,Interview Kickstart,Part-time Machine Learning Mentor (US),United States,PART_TIME,Mid-Senior level,1712900207000.0,2.0,,On-site / Hybrid,Data Science,
3898155777,3077586.0,Catapult Solutions Group,Data Analyst,Cincinnati Metropolitan Area,FULL_TIME,Mid-Senior level,1713207362000.0,48.0,13.0,On-site / Hybrid,Data Analytics,125000.0
3898155877,4787.0,Apex Systems,Senior Database Engineer,San Diego Metropolitan Area,CONTRACT,Mid-Senior level,1713207991000.0,122.0,,On-site / Hybrid,Data Engineering,184329.6
3898155981,3342169.0,Radiant Systems Inc,Commercial Insights & Analytics Analyst,"Plainsboro, NJ",CONTRACT,,1713208660000.0,175.0,,On-site / Hybrid,Data Analytics,
3898156583,3886282.0,Swish Analytics,NHL Data Scientist,United States,FULL_TIME,Mid-Senior level,1713207128000.0,50.0,5.0,On-site / Hybrid,Data Science,141000.0
3898157558,,,Azure Data Engineer ,United States,CONTRACT,Mid-Senior level,1713207033000.0,110.0,74.0,On-site / Hybrid,Data Engineering,
3898157782,89224.0,Chmura Economics & Analytics,Data Engineer,"Cleveland, OH",FULL_TIME,Entry level,1713209419000.0,14.0,8.0,On-site / Hybrid,Data Engineering,
3898157998,74063.0,"First Tek, Inc.",Data Analyst,"Los Angeles County, CA",CONTRACT,Associate,1713209302000.0,174.0,85.0,On-site / Hybrid,Data Analytics,
3898158341,29279018.0,Ignitec Inc,Data Engineer with OCR Expertise in Life Sciences,"Sterling, VA",FULL_TIME,,1713206484000.0,14.0,,On-site / Hybrid,Data Science,
3898158374,13316106.0,"TechGroup America ""TGA"" - A Software Development, Data Analytics and Digital IT Solutions Enterprise",Data Analyst,"Los Angeles, CA",CONTRACT,,1713206475000.0,102.0,34.0,On-site / Hybrid,Data Analytics,
3898158978,13655403.0,Softcom Systems Inc,Data Management – Business Data Analyst,"Dallas, TX",CONTRACT,,1713209743000.0,44.0,5.0,On-site / Hybrid,Data Analytics,
3898159293,82537304.0,Emancro,Machine Learning Operations and Data Engineer,"Berkeley, CA",FULL_TIME,,1713207234000.0,25.0,9.0,On-site / Hybrid,Data Science,165000.0
3898159304,12991466.0,TOPSYS IT,Data Scientist with GenAI,"Plano, TX",CONTRACT,,1713206476000.0,46.0,6.0,On-site / Hybrid,Data Science,
3898159929,1618074.0,GameChanger,"Senior Data Engineer, Governance",United States,FULL_TIME,Mid-Senior level,1713209405000.0,80.0,20.0,On-site / Hybrid,Data Engineering,170000.0
3898160133,614775.0,blueStone Staffing,Data Analyst 1 - 10315,United States,CONTRACT,Associate,1713206527000.0,284.0,110.0,On-site / Hybrid,Data Analytics,57200.0
3898160235,3356865.0,WalkWater Technologies,Sr. Cloud Data Pipeline Engineer,"Santa Clara, CA",CONTRACT,Mid-Senior level,1713207135000.0,461.0,201.0,On-site / Hybrid,Data Engineering,
3898160447,,,Data Science Consultant,United States,FULL_TIME,,1713212216000.0,126.0,34.0,On-site / Hybrid,Data Science,
3898160892,13345578.0,Centraprise,Data Scientist,"Bentonville, AR",FULL_TIME,Mid-Senior level,1713210229000.0,141.0,56.0,On-site / Hybrid,Data Science,
3898160959,85964.0,SysMind,Snowflake Data Analyst,"New York, NY",CONTRACT,,1713210921000.0,106.0,44.0,On-site / Hybrid,Data Analytics,
3898161500,8905.0,Western & Southern Financial Group,Business Analyst - Governance & Reporting,"Cincinnati, OH",FULL_TIME,Mid-Senior level,1713213559000.0,82.0,23.0,On-site / Hybrid,Data Analytics,
3898161825,2377207.0,Alpha Net,Business Data Analyst,"Fremont, CA",CONTRACT,,1713210352000.0,132.0,53.0,On-site / Hybrid,Data Analytics,
3898161933,11692984.0,Smart IT Frame LLC,Product Data Analysis with Data Mining and visualization,"Tempe, AZ",CONTRACT,Associate,1713210847000.0,209.0,83.0,On-site / Hybrid,Data Analytics,
3898162076,29279018.0,Ignitec Inc,Data Engineer with OCR Expertise in Life Sciences,"Sterling, VA",FULL_TIME,,1713207046000.0,60.0,22.0,On-site / Hybrid,Data Science,
3898162921,79830368.0,Qualitative Financials,GCP Data Engineer,"San Francisco, CA",CONTRACT,,1713211500000.0,152.0,,On-site / Hybrid,Data Engineering,
3898164926,26494838.0,Vervent,Data Analyst,"San Diego, CA",FULL_TIME,Associate,1713212166000.0,650.0,339.0,On-site / Hybrid,Data Analytics,69780.0
3898165381,107021.0,Resource Logistics Inc.,SQL Server Database & AWS Cloud Engineer,United States,FULL_TIME,,1713211385000.0,105.0,39.0,On-site / Hybrid,Data Engineering,
3898165862,16589.0,Healthfirst,"Data Analyst, Medicare Sales & Retention","New York, NY",FULL_TIME,Entry level,1713139200000.0,258.0,111.0,On-site / Hybrid,Data Analytics,
3898166023,10545600.0,ektello,Data Analyst,"Warren, MI",CONTRACT,Entry level,1713209832000.0,147.0,50.0,On-site / Hybrid,Data Analytics,62400.0
3898166042,1211135.0,STONE Resource Group,Data Analyst,"Roswell, GA",CONTRACT,Associate,1713210029000.0,80.0,25.0,On-site / Hybrid,Data Analytics,78000.0
3898166810,1138065.0,IT America Inc,Data Engineer -W2,"Richmond, VA",FULL_TIME,,1713212641000.0,26.0,11.0,On-site / Hybrid,Data Engineering,
3898167157,112948.0,Cypress HCM,Business Data Analyst,Los Angeles Metropolitan Area,CONTRACT,Associate,1713210953000.0,335.0,174.0,On-site / Hybrid,Data Analytics,
3898167298,358102.0,AVAILABILITY Professional Staffing,Senior Data Scientist,"San Luis Obispo County, CA",FULL_TIME,Director,1713211726000.0,199.0,73.0,On-site / Hybrid,Data Science,150000.0
3898167767,165229.0,Curinos,Senior Data Engineering Manager (US) Consumer Pod,"New York, NY",FULL_TIME,Mid-Senior level,1713212198000.0,46.0,7.0,On-site / Hybrid,Data Engineering,172500.0
